"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_Allpub","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code","Garage_Attchd_Cars","Garage_Detchd_Cars","Garage_BuiltIn_Cars","Garage_Basment_Cars","OverallQuality_YearBuilt","TotalBSF_Bedrooms","KitchenQuality_KitchenAbvGr","TotalBSF_BasementCondition","ExteriorCondition_Code_OverallCondition","ExteriorCondition_YearBuilt","SalesQuarter","SalesQuarter_MoSold","QtrSold","QtrSold_MoSold"
"504",685,16770,2,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,5,1998,"TA","TA",1195,"Y",0,1839,2,1,4,"TA",1,0,"Attchd",2,"Y",0,81,6,2010,221000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,13986,4780,3,2390,10,3996,"Q2","Q2.6","2","2.6"
"1175",1030,1680,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,7,1972,"TA","TA",672,"Y",0,1218,1,1,3,"TA",1,0,"Detchd",1,"Y",0,28,5,2006,118000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,11832,2016,3,1344,14,3944,"Q2","Q2.5","2","2.5"
"2",4,9550,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1915,"TA","Gd",756,"Y",0,1717,1,0,3,"Gd",1,1,"Detchd",3,"Y",0,35,2,2006,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,0,3,0,0,13405,2268,2,756,10,3830,"Q1","Q1.2","1","1.2"
"1046",830,2544,4,"Lvl","AllPub","Inside","Gtl","Twnhs",7,5,2005,"TA","TA",600,"Y",80,1223,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,166,7,2006,147400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,1,0,2,0,0,14035,1200,2,1200,10,4010,"Q3","Q3.7","3","3.7"
"786",417,7844,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1978,"TA","TA",672,"Y",0,1400,1,1,3,"TA",1,1,"Attchd",2,"Y",0,0,3,2006,149500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,11868,2016,3,1344,14,3956,"Q1","Q1.3","1","1.3"
"939",651,8125,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,2007,"TA","TA",813,"Y",0,1665,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,0,5,2008,205950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14049,2439,2,1626,12,4014,"Q2","Q2.5","2","2.5"
"1157",1006,8385,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,8,1977,"TA","Gd",985,"Y",0,985,2,0,3,"TA",1,0,"Attchd",1,"Y",0,0,11,2008,149900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,1,1,0,0,0,9885,2955,3,985,16,3954,"Q4","Q4.11","4","4.11"
"111",327,10846,3,"Lvl","AllPub","CulDSac","Gtl","TwnhsE",8,5,1993,"TA","TA",1719,"Y",0,1719,1,1,1,"Gd",1,2,"Attchd",2,"Y",0,30,5,2008,324000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,15944,1719,2,3438,10,3986,"Q2","Q2.5","2","2.5"
"855",521,10800,4,"Lvl","AllPub","Inside","Gtl","2fmCon",4,7,1900,"TA","NB",0,"N",0,1294,2,0,3,"TA",2,0,"Attchd",0,"N",0,114,8,2008,106250,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,4,3,3,0,0,0,0,7600,0,6,0,14,3800,"Q3","Q3.8","3","3.8"
"1171",1024,3182,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2005,"TA","Gd",1346,"Y",0,1504,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,20,5,2008,191000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,2,1,2,0,0,0,14035,2692,2,1346,10,4010,"Q2","Q2.5","2","2.5"
"1236",1119,13825,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1958,"Gd","TA",533,"Y",0,1601,1,0,3,"TA",1,0,"BuiltIn",1,"Y",0,34,12,2008,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,1,0,0,1,0,9790,1599,3,1066,6,1958,"Q4","Q4.12","4","4.12"
"449",1340,9560,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1972,"Gd","TA",864,"Y",0,864,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,6,2006,128500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,1,0,0,0,9860,2592,3,1728,7,1972,"Q2","Q2.6","2","2.6"
"921",630,9020,4,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1964,"TA","TA",1248,"Y",0,1350,1,1,3,"TA",1,0,"Attchd",2,"Y",0,0,6,2008,168500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,11784,3744,3,2496,10,3928,"Q2","Q2.6","2","2.6"
"523",1370,10635,2,"Lvl","AllPub","FR2","Gtl","1Fam",8,5,2003,"TA","TA",1657,"Y",0,1668,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,262,5,2010,232000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,16024,4971,2,3314,10,4006,"Q2","Q2.5","2","2.5"
"719",297,13710,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1950,"TA","TA",1064.51174377224,"Y",0,1558,1,1,4,"TA",1,0,"Attchd",1,"Y",0,0,6,2007,152000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9750,4258.04697508897,3,2129.02348754448,10,3900,"Q2","Q2.6","2","2.6"
"335",988,10159,3,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2009,"TA","TA",1930,"Y",0,1940,2,1,3,"Ex",1,1,"Attchd",3,"Y",0,95,4,2010,395192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,3,0,0,0,18081,5790,1,3860,10,4018,"Q2","Q2.4","2","2.4"
"56",167,10708,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1955,"TA","TA",1617,"Y",0,1867,1,0,2,"TA",1,3,"Attchd",1,"Y",0,0,11,2009,190000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9775,3234,3,3234,10,3910,"Q4","Q4.11","4","4.11"
"1249",1141,7350,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1951,"TA","TA",952,"Y",0,952,1,0,2,"TA",1,0,"Detchd",2,"Y",0,0,6,2008,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,9755,1904,3,1904,14,3902,"Q2","Q2.6","2","2.6"
"951",669,14175,4,"Bnk","AllPub","Corner","Mod","1Fam",5,6,1956,"TA","TA",1188,"Y",0,1437,1,1,3,"TA",1,1,"Detchd",2,"Y",0,0,11,2006,168000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,9780,3564,3,2376,12,3912,"Q4","Q4.11","4","4.11"
"207",592,13478,3,"Lvl","AllPub","Corner","Gtl","1Fam",10,5,2008,"TA","TA",1722,"Y",0,2296,2,1,3,"Ex",1,1,"BuiltIn",3,"Y",0,274,6,2009,451950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,1,0,0,3,0,20080,5166,1,3444,10,4016,"Q2","Q2.6","2","2.6"
"436",1302,7500,3,"Bnk","AllPub","Inside","Gtl","1Fam",6,7,1942,"TA","TA",771,"Y",0,1494,1,0,3,"Gd",1,2,"Attchd",1,"P",0,0,11,2009,177500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,0,0,11652,2313,2,1542,14,3884,"Q4","Q4.11","4","4.11"
"601",111,9525,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,4,1954,"TA","Fa",994,"Y",0,1855,2,0,4,"TA",1,0,"Attchd",1,"Y",0,0,10,2006,136900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,3,1,1,0,0,0,11724,3976,3,2982,8,3908,"Q4","Q4.10","4","4.10"
"1309",1237,2628,4,"Lvl","AllPub","Inside","Gtl","Twnhs",7,5,2003,"TA","TA",764,"Y",0,1626,2,1,2,"Gd",1,0,"BuiltIn",2,"Y",0,27,6,2010,175500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,2,2,1,0,0,2,0,14021,1528,2,1528,10,4006,"Q2","Q2.6","2","2.6"
"387",1167,10475,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,2008,"TA","TA",1694,"Y",0,1694,2,0,3,"Gd",1,0,"Attchd",3,"Y",0,33,2,2010,245350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,16064,5082,2,3388,10,4016,"Q1","Q1.2","1","1.2"
"263",768,12508,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1940,"TA","TA",983,"Y",0,1750,2,0,4,"TA",1,0,"Attchd",1,"Y",0,0,7,2008,160000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,11640,3932,3,1966,14,3880,"Q3","Q3.7","3","3.7"
"68",192,7472,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,9,1972,"TA","TA",725,"Y",0,1479,1,1,4,"Gd",1,0,"Attchd",2,"Y",0,32,6,2007,184000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,13804,2900,2,1450,18,3944,"Q2","Q2.6","2","2.6"
"1085",890,12160,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,4,1953,"TA","TA",1505,"Y",0,1505,1,0,2,"TA",1,1,"Attchd",2,"Y",0,0,2,2009,149500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,11718,3010,3,3010,8,3906,"Q1","Q1.2","1","1.2"
"1415",1407,8445,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1972,"TA","TA",768,"Y",0,768,1,0,2,"TA",1,0,"Detchd",2,"Y",0,0,3,2009,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,9860,1536,3,1536,14,3944,"Q1","Q1.3","1","1.3"
"565",52,6240,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1934,"TA","TA",816,"Y",360,1176,1,0,3,"TA",1,1,"Detchd",2,"Y",0,0,9,2006,114500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,11604,2448,3,1632,12,3868,"Q3","Q3.9","3","3.9"
"1257",1150,9000,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,9,1920,"Gd","TA",650,"Y",0,1482,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,7,2009,143000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,1,0,2,0,0,13440,1950,3,1300,9,1920,"Q3","Q3.7","3","3.7"
"792",425,9000,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1956,"TA","TA",1196,"Y",0,1196,1,0,2,"TA",1,1,"Attchd",1,"Y",0,44,5,2008,139000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,11736,2392,3,2392,10,3912,"Q2","Q2.5","2","2.5"
"742",339,14145,4,"Lvl","AllPub","Corner","Gtl","1Fam",7,7,1984,"TA","TA",1208,"Y",0,1621,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,45,5,2006,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,13888,3624,2,2416,14,3968,"Q2","Q2.5","2","2.5"
"915",621,8248,4,"Lvl","AllPub","Inside","Gtl","1Fam",3,3,1914,"TA","TA",864,"N",0,864,1,0,2,"TA",1,0,"Attchd",0,"N",0,0,9,2008,67000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,0,0,0,0,5742,1728,3,1728,6,3828,"Q3","Q3.9","3","3.9"
"835",490,1526,4,"Lvl","AllPub","Inside","Gtl","Twnhs",4,8,1970,"Gd","TA",630,"Y",0,630,1,0,1,"Gd",1,0,"Attchd",1,"Y",0,0,5,2009,86000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,2,1,1,0,0,0,7880,630,2,1260,8,1970,"Q2","Q2.5","2","2.5"
"882",575,10500,4,"Lvl","AllPub","FR2","Gtl","1Fam",5,7,1971,"TA","TA",372,"Y",0,1109,1,0,3,"TA",1,0,"BuiltIn",1,"Y",0,0,12,2007,139000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,3,1,0,0,1,0,9855,1116,3,744,14,3942,"Q4","Q4.12","4","4.12"
"586",86,16059,4,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1991,"TA","TA",1288,"Y",0,2417,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,82,4,2006,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,15928,5152,2,2576,10,3982,"Q2","Q2.4","2","2.4"
"256",749,10593,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1996,"TA","TA",1720,"Y",0,1720,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,56,3,2010,260400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,13972,5160,2,3440,10,3992,"Q1","Q1.3","1","1.3"
"1213",1086,9069,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1992,"TA","TA",936,"Y",0,996,1,0,2,"Gd",1,0,"Attchd",2,"Y",0,0,4,2010,147000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11952,1872,2,1872,12,3984,"Q2","Q2.4","2","2.4"
"471",1410,20544,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,6,1986,"Gd","TA",791,"Y",0,2093,2,1,3,"TA",1,1,"Attchd",2,"Y",0,63,11,2008,215000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,2,0,0,0,13902,2373,3,1582,6,1986,"Q4","Q4.11","4","4.11"
"88",263,8471,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1977,"TA","Gd",1064.51174377224,"Y",0,1212,1,0,3,"TA",1,1,"Attchd",2,"Y",0,12,7,2006,151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,1,2,0,0,0,11862,3193.53523131673,3,1064.51174377224,14,3954,"Q3","Q3.7","3","3.7"
"416",1252,3136,3,"Lvl","AllPub","Corner","Gtl","TwnhsE",7,5,2003,"TA","TA",1405,"Y",0,1405,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,36,3,2006,171750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14021,2810,2,2810,10,4006,"Q1","Q1.3","1","1.3"
"1156",1005,3182,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2005,"TA","TA",1346,"Y",0,1504,2,0,1,"Gd",1,1,"Attchd",2,"Y",0,0,5,2009,181000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14035,1346,2,2692,10,4010,"Q2","Q2.5","2","2.5"
"1186",1045,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1981,"TA","TA",2524,"Y",0,2524,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,120,7,2009,278000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,15848,10096,2,5048,10,3962,"Q3","Q3.7","3","3.7"
"1106",924,8012,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,1993,"TA","TA",1604,"Y",0,1617,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,69,7,2008,193000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,0,11958,3208,2,3208,10,3986,"Q3","Q3.7","3","3.7"
"1381",1359,2117,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,5,2000,"TA","TA",756,"Y",0,1573,2,1,3,"Gd",1,0,"Detchd",2,"Y",0,32,6,2010,177500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,1,0,2,0,0,12000,2268,2,1512,10,4000,"Q2","Q2.6","2","2.6"
"700",268,8400,4,"Bnk","AllPub","Inside","Mod","1Fam",5,8,1939,"TA","TA",720,"Y",420,2192,2,1,4,"Gd",1,1,"Detchd",1,"Y",0,24,7,2008,179500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,0,1,0,0,9695,2880,2,1440,16,3878,"Q3","Q3.7","3","3.7"
"287",854,12095,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,6,1964,"Gd","TA",1127,"Y",0,1445,1,1,3,"TA",1,1,"Attchd",2,"Y",0,0,8,2009,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,2,0,0,0,11784,3381,3,2254,6,1964,"Q3","Q3.8","3","3.8"
"842",499,7800,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1967,"TA","TA",864,"Y",0,899,1,0,3,"Gd",1,0,"Attchd",1,"Y",0,0,6,2009,130000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,1,0,0,0,9835,2592,2,1728,14,3934,"Q2","Q2.6","2","2.6"
"685",241,9000,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2008,"TA","TA",1566,"Y",0,1566,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,168,4,2010,262500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,16064,4698,2,3132,10,4016,"Q2","Q2.4","2","2.4"
"1303",1229,8769,4,"Lvl","AllPub","Corner","Gtl","TwnhsE",9,5,2008,"TA","TA",1702,"Y",0,1702,1,1,1,"Ex",1,1,"Attchd",3,"Y",0,72,10,2008,367294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,1,1,3,0,0,0,18072,1702,1,3404,10,4016,"Q4","Q4.10","4","4.10"
"280",828,8529,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2001,"TA","TA",1454,"Y",0,1434,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,39,4,2009,189000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14007,4362,2,2908,10,4002,"Q2","Q2.4","2","2.4"
"512",849,45600,2,"Bnk","AllPub","Inside","Gtl","1Fam",6,8,1908,"TA","TA",907,"Y",0,2358,3,0,5,"TA",1,1,"Detchd",2,"Y",0,40,9,2008,240000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,2,0,0,11448,4535,3,1814,16,3816,"Q3","Q3.9","3","3.9"
"803",441,15431,4,"Lvl","AllPub","Inside","Gtl","1Fam",10,5,2008,"TA","TA",3094,"Y",0,2402,2,0,2,"Ex",1,2,"Attchd",3,"Y",0,72,4,2009,555000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,3,0,0,0,20080,6188,1,6188,10,4016,"Q2","Q2.4","2","2.4"
"1031",807,9750,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1967,"TA","TA",980,"Y",0,980,2,0,3,"TA",1,0,"Attchd",1,"Y",0,0,10,2006,135500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9835,2940,3,1960,10,3934,"Q4","Q4.10","4","4.10"
"778",404,12090,4,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,1998,"TA","TA",1141,"Y",0,2263,2,1,4,"Gd",1,1,"BuiltIn",2,"Y",0,123,7,2006,258000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2,0,15984,4564,2,2282,10,3996,"Q3","Q3.7","3","3.7"
"1418",1412,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,8,1950,"Gd","TA",856,"Y",0,1668,1,1,3,"TA",1,0,"Attchd",1,"Y",0,0,9,2009,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,1,0,0,0,11700,2568,3,1712,8,1950,"Q3","Q3.9","3","3.9"
"328",967,9600,3,"HLS","AllPub","Inside","Gtl","1Fam",5,7,1940,"Gd","Fa",728,"Y",0,1308,1,1,2,"TA",1,2,"Detchd",1,"Y",0,70,6,2009,160000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,0,1,0,0,9700,1456,3,2184,7,1940,"Q2","Q2.6","2","2.6"
"172",508,7862,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2009,"TA","TA",1218,"Y",0,1218,2,0,2,"Gd",1,0,"Attchd",2,"Y",0,102,9,2009,208300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,12054,2436,2,2436,10,4018,"Q3","Q3.9","3","3.9"
"298",888,16466,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1955,"Gd","TA",816,"Y",0,1393,1,1,3,"TA",1,0,"Attchd",1,"Y",0,0,4,2008,135500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,1,0,0,0,9775,2448,3,1632,7,1955,"Q2","Q2.4","2","2.4"
"1263",1161,2280,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,5,1978,"TA","TA",855,"Y",0,1456,2,1,3,"TA",1,1,"Attchd",2,"Y",0,0,7,2010,146000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,3,1,2,0,0,0,11868,2565,3,1710,10,3956,"Q3","Q3.7","3","3.7"
"1102",917,9000,4,"Lvl","AllPub","Inside","Gtl","1Fam",2,3,1949,"TA","TA",480,"N",0,480,0,0,1,"TA",1,0,"Detchd",1,"Y",0,0,10,2006,35311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,0,1,0,0,3898,480,3,960,6,3898,"Q4","Q4.10","4","4.10"
"678",233,1680,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,5,1972,"TA","TA",483,"Y",0,987,1,1,2,"TA",1,1,"Attchd",1,"Y",0,0,6,2006,94500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,11832,966,3,966,10,3944,"Q2","Q2.6","2","2.6"
"529",1128,14572,1,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,2004,"TA","TA",1530,"Y",0,1530,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,36,11,2007,259000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,14028,4590,2,3060,10,4008,"Q4","Q4.11","4","4.11"
"1330",1270,11344,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1958,"TA","TA",874,"Y",0,1524,1,1,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2007,144000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,9790,2622,3,1748,10,3916,"Q3","Q3.7","3","3.7"
"1284",1201,9353,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1970,"TA","TA",864,"Y",0,864,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2006,116050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,1,1,0,0,0,7880,2592,3,1728,10,3940,"Q3","Q3.7","3","3.7"
"741",338,9135,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2002,"TA","TA",1536,"Y",0,1536,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,74,12,2008,214000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14014,4608,2,3072,10,4004,"Q4","Q4.12","4","4.12"
"365",1102,9758,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1971,"TA","TA",950,"Y",0,950,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,7,2007,119500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,0,9855,2850,3,1900,10,3942,"Q3","Q3.7","3","3.7"
"591",94,7200,4,"Lvl","AllPub","Corner","Gtl","2fmCon",6,6,1910,"TA","Fa",1214,"N",0,2291,2,0,4,"TA",2,1,"Detchd",2,"Y",0,0,11,2007,133900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,1,0,2,0,0,11460,4856,6,3642,12,3820,"Q4","Q4.11","4","4.11"
"857",526,7500,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",1257,"Y",0,1266,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,144,4,2006,176000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,2,0,0,0,14035,3771,2,2514,10,4010,"Q2","Q2.4","2","2.4"
"227",684,11248,3,"Lvl","AllPub","Corner","Gtl","1Fam",9,5,2002,"TA","TA",1626,"Y",0,1668,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,45,7,2007,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,3,0,0,0,18018,4878,2,3252,10,4004,"Q3","Q3.7","3","3.7"
