"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","X","X.1","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_NoSewa","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","LotShape_Code","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code"
"902",604,3182,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2004,"TA","TA",600,"Y",0,1200,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,172,6,2010,151000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
"903",606,13600,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,1965,"TA","TA",768,"Y",0,1986,2,1,3,"TA",1,3,"Attchd",2,"Y",0,42,10,2009,205000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"904",608,7800,4,"Bnk","AllPub","Inside","Mod","1Fam",5,8,1948,"Gd","Gd",896,"Y",0,2008,3,0,3,"Ex",1,0,"Attchd",1,"Y",0,0,8,2006,225000,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,1,1,1,1
"905",609,12168,4,"HLS","AllPub","Inside","Mod","1Fam",8,6,1934,"TA","TA",965,"Y",0,3194,2,1,4,"TA",1,2,"Basment",2,"Y",0,0,9,2007,359100,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"906",610,7943,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1961,"Fa","TA",1029,"Y",0,1029,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,4,2007,118500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,2,3,1
"907",611,11050,4,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2000,"TA","TA",1440,"Y",0,2153,2,1,3,"Ex",1,2,"Attchd",3,"Y",0,142,5,2009,313000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"908",613,11885,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2001,"TA","TA",1299,"Y",0,1872,2,1,3,"Ex",1,1,"BuiltIn",2,"Y",0,122,11,2009,261500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,1,1
"909",614,8402,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,2007,"TA","TA",1120,"Y",0,1120,1,0,3,"TA",1,0,"Attchd",0,"Y",0,30,12,2007,147000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"910",615,1491,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",4,6,1972,"TA","TA",630,"Y",0,630,1,0,1,"TA",1,0,"Attchd",0,"Y",0,24,5,2010,75500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,3,1
"911",616,8800,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1963,"Gd","TA",936,"Y",0,1054,1,0,3,"Gd",1,0,"Attchd",2,"Y",0,0,5,2010,137500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,2,1
"912",618,7227,4,"HLS","AllPub","Corner","Mod","1Fam",6,6,1954,"TA","TA",832,"Y",0,832,1,0,2,"Gd",1,0,"Detchd",2,"Y",0,0,6,2008,105500,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"913",619,11694,4,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2007,"TA","TA",1822,"Y",0,1828,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,108,7,2007,314813,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"914",620,12244,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2003,"TA","TA",1482,"Y",0,2262,2,1,4,"Gd",1,2,"Attchd",3,"Y",0,0,8,2008,305000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"915",621,8248,4,"Lvl","AllPub","Inside","Gtl","1Fam",3,3,1914,"TA","TA",864,"N",0,864,1,0,2,"TA",1,0,"Attchd",0,"N",0,0,9,2008,67000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,2,3,3
"916",622,10800,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1974,"TA","TA",1522,"Y",0,2614,2,1,4,"TA",1,1,"Attchd",2,"Y",0,243,6,2008,240000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"917",623,7064,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1977,"TA","TA",980,"Y",0,980,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,7,2009,135000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"918",624,2117,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2000,"TA","TA",756,"Y",0,1512,2,1,2,"Gd",1,1,"Detchd",2,"Y",0,32,6,2007,168500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
"919",625,10400,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1972,"TA","TA",732,"Y",0,1790,1,2,4,"TA",1,1,"Attchd",2,"Y",0,0,11,2006,165150,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"920",628,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1955,"TA","TA",1156,"Y",0,1520,1,0,3,"TA",1,2,"Basment",1,"Y",0,0,3,2010,153000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"921",630,9020,4,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1964,"TA","TA",1248,"Y",0,1350,1,1,3,"TA",1,0,"Attchd",2,"Y",0,0,6,2008,168500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"922",631,9000,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,6,1880,"TA","Fa",636,"Y",0,1750,1,0,3,"Ex",1,0,"Detchd",1,"N",0,0,6,2006,124000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,3,1,3
"923",632,4590,4,"Lvl","AllPub","Inside","Gtl","Twnhs",8,5,2006,"TA","Gd",1554,"Y",0,1554,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,73,8,2007,209500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,NA,2,1,2,1
"924",633,11900,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1977,"Gd","TA",1386,"Y",0,1411,2,0,3,"TA",1,1,"Attchd",2,"Y",0,0,4,2009,82500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,1
"925",634,9250,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1954,"TA","TA",1056,"Y",0,1056,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2007,139400,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"926",635,6979,4,"Lvl","AllPub","Inside","Gtl","Duplex",6,5,1980,"TA","TA",1056,"Y",0,1056,0,0,0,"TA",2,0,"Detchd",2,"Y",0,56,6,2010,144000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,NA,2,2,3,1
"927",636,10896,4,"Bnk","AllPub","Inside","Gtl","2fmCon",6,7,1914,"TA","Fa",1440,"Y",515,3395,2,0,8,"Fa",2,0,"Attchd",0,"N",0,110,3,2007,200000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,NA,2,3,4,3
"928",637,6120,4,"Lvl","AllPub","Inside","Gtl","1Fam",2,3,1936,"Fa","Fa",264,"N",0,800,1,0,1,"Fa",1,1,"Attchd",0,"N",0,0,1,2009,60000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,3,4,3
"929",638,6000,4,"Lvl","AllPub","Inside","Gtl","2fmCon",5,4,1954,"TA","TA",811,"Y",0,1387,2,0,3,"Gd",2,0,"BuiltIn",1,"Y",0,0,11,2009,93000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"930",639,8777,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1910,"TA","TA",796,"Y",0,796,1,0,2,"TA",1,0,"Attchd",0,"P",0,0,5,2008,85000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,2
"931",640,3982,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",8,5,2006,"TA","Gd",1520,"Y",0,1567,2,0,1,"Ex",1,1,"Attchd",3,"Y",0,0,10,2006,264561,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,1,1,1
"932",642,7050,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2001,"TA","TA",1057,"Y",0,1929,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,235,5,2007,226000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"933",643,13860,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,7,1972,"TA","TA",1952,"Y",0,2704,2,1,4,"Ex",1,3,"Attchd",2,"Y",0,111,7,2009,345000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"934",644,10793,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1969,"TA","TA",780,"Y",0,1620,2,1,4,"TA",1,0,"Attchd",2,"Y",0,0,4,2007,152000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"935",645,9187,4,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2009,"TA","TA",1766,"Y",0,1766,2,1,2,"Ex",1,1,"Attchd",3,"Y",0,130,10,2009,370878,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"936",647,7200,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1950,"TA","NB",0,"Y",0,1048,1,0,3,"TA",1,0,"Detchd",2,"Y",0,27,7,2008,98300,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,4,3,1
"937",649,7700,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1966,"TA","TA",756,"Y",0,1839,1,1,4,"TA",1,1,"Attchd",2,"Y",0,124,6,2010,155000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"938",650,1936,4,"Lvl","AllPub","Inside","Gtl","Twnhs",4,6,1970,"TA","TA",630,"Y",0,630,1,0,1,"TA",1,0,"Attchd",0,"Y",0,0,12,2007,84500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,NA,2,2,3,1
"939",651,8125,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,2007,"TA","TA",813,"Y",0,1665,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,0,5,2008,205950,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"940",652,9084,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1940,"TA","TA",755,"Y",0,1510,1,0,4,"TA",1,1,"Detchd",1,"P",0,0,10,2009,108000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,2
"941",653,8750,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1996,"TA","TA",880,"Y",0,1716,2,1,2,"Gd",1,1,"Attchd",2,"Y",0,120,7,2009,191000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"942",654,10320,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1906,"TA","TA",756,"Y",0,1469,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,6,2008,135000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"943",656,1680,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,5,1971,"TA","TA",1064.51174377224,"Y",0,1092,1,1,3,"TA",1,0,"Detchd",1,"Y",0,0,3,2010,88000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,NA,2,2,3,1
"944",658,7200,4,"HLS","AllPub","Inside","Mod","1Fam",7,6,1931,"Fa","TA",1064.51174377224,"Y",0,1502,1,1,3,"TA",1,1,"Attchd",1,"P",0,0,2,2008,149000,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,3,2,3,2
"945",659,17503,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1948,"TA","TA",1064.51174377224,"Y",0,1458,1,0,3,"TA",1,1,"Attchd",1,"Y",0,0,1,2010,97500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"946",660,9937,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1964,"Gd","TA",1064.51174377224,"Y",0,1486,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,3,2009,167000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"947",661,12384,4,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,7,1976,"TA","TA",1064.51174377224,"Y",0,1935,2,1,3,"TA",1,1,"Attchd",2,"Y",0,113,11,2007,197900,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"948",663,13560,4,"Lvl","AllPub","Corner","Gtl","1Fam",6,3,1968,"TA","Fa",1392,"Y",0,1392,1,0,2,"TA",1,2,"Attchd",2,"Y",0,0,7,2009,110000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,3,3,1
"949",664,10012,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1972,"TA","TA",1138,"Y",0,1181,2,0,3,"TA",1,0,"Detchd",2,"Y",0,0,4,2008,137500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"950",668,8125,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1994,"TA","TA",1408,"Y",0,1679,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,42,10,2008,193500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"951",669,14175,4,"Bnk","AllPub","Corner","Mod","1Fam",5,6,1956,"TA","TA",1188,"Y",0,1437,1,1,3,"TA",1,1,"Detchd",2,"Y",0,0,11,2006,168000,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"952",670,11600,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1922,"TA","TA",700,"Y",0,1180,1,0,2,"Fa",1,1,"Detchd",1,"Y",0,0,7,2006,137500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,4,1
"953",671,8633,4,"Lvl","AllPub","FR2","Gtl","1Fam",6,5,2005,"TA","TA",738,"Y",0,1476,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,35,2,2009,173500,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"954",672,6629,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1925,"Gd","TA",672,"N",0,1369,2,0,3,"TA",1,0,"Detchd",1,"Y",0,0,7,2009,103600,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,2,3,1
"955",674,14442,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1957,"TA","TA",1477,"Y",0,1839,2,0,3,"Gd",1,2,"Attchd",2,"Y",0,87,6,2007,257500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"956",675,9200,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1965,"TA","TA",1136,"Y",0,1136,1,0,3,"TA",1,1,"Attchd",1,"Y",0,0,7,2008,140000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"957",676,2289,4,"Lvl","AllPub","Inside","Gtl","Twnhs",6,6,1978,"TA","TA",855,"Y",0,1441,2,1,3,"TA",1,1,"Attchd",2,"Y",0,0,4,2009,148500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,NA,2,2,3,1
"958",677,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,2,1900,"TA","Fa",1095,"N",0,1774,2,0,4,"TA",2,0,"2Types",3,"N",0,0,5,2006,87000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,3,3,3
"959",678,9022,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,8,1924,"TA","TA",768,"Y",0,792,1,0,2,"Gd",1,0,"Detchd",1,"N",0,0,5,2009,109500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,3
"960",681,8012,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,1980,"TA","TA",923,"Y",0,923,2,0,2,"TA",1,1,"Attchd",1,"Y",0,0,5,2010,143000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,3,1
"961",683,2887,4,"HLS","AllPub","Inside","Gtl","1Fam",6,5,1996,"TA","TA",1291,"Y",0,1291,1,0,2,"Gd",1,1,"Attchd",2,"Y",0,0,11,2008,173000,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"962",687,10207,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,6,2007,"TA","TA",874,"Y",0,1761,3,0,3,"Gd",1,0,"Attchd",2,"Y",0,105,8,2007,227875,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"963",689,8089,4,"HLS","AllPub","Inside","Gtl","1Fam",8,6,2007,"TA","TA",1419,"Y",0,1419,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,0,10,2007,392000,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"964",691,4426,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2004,"TA","TA",848,"Y",0,848,1,0,1,"Gd",1,1,"Attchd",2,"Y",0,0,5,2008,141000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"965",694,5400,4,"Lvl","AllPub","Corner","Sev","1Fam",5,6,1921,"TA","TA",1073,"Y",0,1073,1,0,2,"TA",1,0,"Detchd",1,"Y",0,0,12,2006,108480,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"966",695,6120,4,"Lvl","AllPub","Corner","Gtl","1Fam",5,6,1936,"Fa","TA",927,"Y",0,1539,1,1,3,"TA",1,0,"Detchd",2,"Y",0,0,4,2009,141500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,3,2,3,1
"967",697,6000,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1921,"TA","TA",616,"Y",0,616,1,0,2,"TA",1,0,"Detchd",1,"Y",0,0,6,2006,89000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"968",699,8450,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,8,1965,"Gd","TA",894,"Y",0,894,1,0,3,"TA",1,1,"Detchd",1,"Y",0,144,4,2010,138500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"969",701,14331,4,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2002,"TA","TA",1800,"Y",0,1800,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,78,5,2006,312500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"970",702,9600,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1969,"TA","TA",1164,"Y",0,1164,1,1,3,"TA",1,0,"Attchd",2,"Y",0,0,7,2006,140000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"971",704,7630,4,"Lvl","AllPub","Inside","Gtl","2fmCon",5,9,1900,"Gd","TA",360,"Y",0,1812,2,0,4,"Gd",2,1,"Detchd",2,"N",0,0,5,2010,140000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,NA,1,2,2,3
"972",705,8400,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2004,"TA","TA",1473,"Y",0,1484,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,35,5,2010,213000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"973",706,5600,4,"Lvl","AllPub","Inside","Gtl","2fmCon",4,5,1930,"Fa","NB",0,"N",0,1092,2,0,3,"Fa",2,0,"Attchd",0,"N",0,0,7,2010,55000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,4,4,3
"974",708,6240,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",8,5,2006,"TA","TA",1324,"Y",0,1324,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,38,12,2009,254000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"975",712,8712,4,"HLS","AllPub","Inside","Mod","1Fam",4,7,1900,"TA","TA",859,"Y",0,1178,1,0,2,"TA",1,0,"Detchd",1,"N",0,0,1,2010,102776,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,3
"976",714,9873,4,"Lvl","AllPub","Inside","Gtl","2fmCon",4,5,1970,"TA","TA",960,"N",0,960,1,0,3,"TA",1,0,"Detchd",2,"Y",0,288,5,2006,129000,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,2,3,1
"977",716,10140,4,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1974,"TA","TA",1064,"Y",0,1350,2,0,3,"TA",1,1,"Attchd",2,"Y",0,0,8,2009,165000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"978",717,10800,4,"Bnk","AllPub","Inside","Gtl","1Fam",7,8,1890,"Gd","TA",718,"Y",0,2554,1,1,3,"TA",1,0,"Detchd",2,"P",0,48,7,2007,159500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,2
"979",718,10000,4,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1973,"TA","TA",1176,"Y",0,1178,1,1,3,"Gd",1,1,"Attchd",2,"Y",0,0,11,2008,157000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"980",719,10542,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1993,"TA","TA",1311,"Y",0,2418,2,1,3,"Gd",1,1,"Attchd",3,"Y",0,154,8,2008,341000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"981",722,4426,4,"Lvl","AllPub","Inside","Gtl","TwnhsE",6,5,2004,"TA","TA",848,"Y",0,848,1,0,1,"Gd",1,0,"Attchd",2,"Y",0,0,5,2010,143000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"982",723,8120,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,7,1970,"Gd","TA",864,"Y",0,864,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,7,2009,124500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"983",724,8172,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1954,"TA","TA",941,"Y",0,1470,2,0,4,"TA",1,0,"Detchd",1,"Y",0,0,5,2008,135000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"984",726,6960,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1970,"TA","TA",864,"Y",0,864,1,0,3,"Gd",1,0,"Detchd",2,"Y",0,0,11,2009,120500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"985",728,7314,4,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2007,"TA","TA",1232,"Y",0,1232,2,0,2,"Gd",1,0,"Attchd",2,"Y",0,0,2,2009,194500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"986",729,11475,4,"Lvl","AllPub","Corner","Gtl","Duplex",5,5,1958,"TA","TA",1584,"Y",0,1776,2,0,4,"TA",2,0,"Detchd",3,"Y",0,25,7,2009,110000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,NA,2,2,3,1
"987",730,6240,4,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1925,"TA","TA",780,"Y",360,1208,1,0,2,"TA",1,0,"Detchd",2,"Y",0,23,1,2009,103000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
